,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數
0,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-10,True,50,2020,5.0,2.0
1,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-11,True,50,2020,5.0,2.0
2,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-12,False,50,2020,5.0,2.0
3,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-13,False,50,2020,5.0,2.0
4,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-14,True,51,2020,5.0,2.0
5,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-14,True,51,2020,5.0,2.0
6,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-14,True,51,2020,5.0,2.0
7,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-15,True,51,2020,5.0,2.0
8,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-16,True,51,2020,5.0,2.0
9,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-17,True,51,2020,5.0,2.0
10,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-17,True,51,2020,5.0,2.0
11,DLN5,A46441986,幫浦輸液套(一般型),2.0,2020-12-17,True,51,2020,5.0,2.0
12,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-18,True,51,2020,5.0,2.0
13,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-21,True,52,2020,5.0,2.0
14,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-21,True,52,2020,5.0,2.0
15,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-21,True,52,2020,5.0,2.0
16,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-22,True,52,2020,5.0,2.0
17,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-23,True,52,2020,5.0,2.0
18,DLN5,A46441986,幫浦輸液套(一般型),1.0,2020-12-25,True,52,2020,5.0,2.0
19,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-04,True,1,2021,5.0,2.0
20,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-07,True,1,2021,5.0,2.0
21,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-01-07,True,1,2021,5.0,2.0
22,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-08,True,1,2021,5.0,2.0
23,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
24,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
25,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
26,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
27,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
28,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-11,True,2,2021,5.0,2.0
29,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-12,True,2,2021,5.0,2.0
30,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-12,True,2,2021,5.0,2.0
31,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-12,True,2,2021,5.0,2.0
32,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-12,True,2,2021,5.0,2.0
33,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-13,True,2,2021,5.0,2.0
34,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-13,True,2,2021,5.0,2.0
35,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-13,True,2,2021,5.0,2.0
36,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-13,True,2,2021,5.0,2.0
37,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-14,True,2,2021,5.0,2.0
38,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-15,True,2,2021,5.0,2.0
39,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-15,True,2,2021,5.0,2.0
40,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-15,True,2,2021,5.0,2.0
41,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-16,False,2,2021,5.0,2.0
42,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-21,True,3,2021,5.0,2.0
43,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-22,True,3,2021,5.0,2.0
44,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-25,True,4,2021,5.0,2.0
45,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-25,True,4,2021,5.0,2.0
46,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-28,True,4,2021,5.0,2.0
47,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-28,True,4,2021,5.0,2.0
48,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-01-28,True,4,2021,5.0,2.0
49,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-29,True,4,2021,5.0,2.0
50,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-01-31,False,4,2021,5.0,2.0
51,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-01,True,5,2021,5.0,2.0
52,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-01,True,5,2021,5.0,2.0
53,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-01,True,5,2021,5.0,2.0
54,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-01,True,5,2021,5.0,2.0
55,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-02,True,5,2021,5.0,2.0
56,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-03,True,5,2021,5.0,2.0
57,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-04,True,5,2021,5.0,2.0
58,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-05,True,5,2021,5.0,2.0
59,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-05,True,5,2021,5.0,2.0
60,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-05,True,5,2021,5.0,2.0
61,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-05,True,5,2021,5.0,2.0
62,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-16,False,7,2021,3.0,4.0
63,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-16,False,7,2021,3.0,4.0
64,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-17,False,7,2021,3.0,4.0
65,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-17,False,7,2021,3.0,4.0
66,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-18,True,7,2021,3.0,4.0
67,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-18,True,7,2021,3.0,4.0
68,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-19,True,7,2021,3.0,4.0
69,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-19,True,7,2021,3.0,4.0
70,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-19,True,7,2021,3.0,4.0
71,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-21,False,7,2021,3.0,4.0
72,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0
73,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0
74,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0
75,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-22,True,8,2021,5.0,2.0
76,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-24,True,8,2021,5.0,2.0
77,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-26,True,8,2021,5.0,2.0
78,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-26,True,8,2021,5.0,2.0
79,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-02-26,True,8,2021,5.0,2.0
80,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-08,True,10,2021,5.0,2.0
81,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-09,True,10,2021,5.0,2.0
82,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-11,True,10,2021,5.0,2.0
83,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-11,True,10,2021,5.0,2.0
84,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-11,True,10,2021,5.0,2.0
85,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-11,True,10,2021,5.0,2.0
86,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-12,True,10,2021,5.0,2.0
87,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-12,True,10,2021,5.0,2.0
88,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-12,True,10,2021,5.0,2.0
89,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-15,True,11,2021,5.0,2.0
90,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-17,True,11,2021,5.0,2.0
91,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-17,True,11,2021,5.0,2.0
92,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-19,True,11,2021,5.0,2.0
93,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-19,True,11,2021,5.0,2.0
94,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-19,True,11,2021,5.0,2.0
95,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-22,True,12,2021,5.0,2.0
96,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-24,True,12,2021,5.0,2.0
97,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-29,True,13,2021,4.0,3.0
98,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-03-30,True,13,2021,4.0,3.0
99,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0
100,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0
101,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0
102,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0
103,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-01,True,13,2021,4.0,3.0
104,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0
105,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0
106,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-06,True,14,2021,4.0,3.0
107,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-07,True,14,2021,4.0,3.0
108,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-08,True,14,2021,4.0,3.0
109,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-08,True,14,2021,4.0,3.0
110,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-09,True,14,2021,4.0,3.0
111,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-09,True,14,2021,4.0,3.0
112,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-09,True,14,2021,4.0,3.0
113,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-09,True,14,2021,4.0,3.0
114,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-11,False,14,2021,4.0,3.0
115,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-12,True,15,2021,5.0,2.0
116,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-14,True,15,2021,5.0,2.0
117,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-19,True,16,2021,5.0,2.0
118,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-20,True,16,2021,5.0,2.0
119,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-21,True,16,2021,5.0,2.0
120,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-22,True,16,2021,5.0,2.0
121,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-22,True,16,2021,5.0,2.0
122,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-04-22,True,16,2021,5.0,2.0
123,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-23,True,16,2021,5.0,2.0
124,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-26,True,17,2021,5.0,2.0
125,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-27,True,17,2021,5.0,2.0
126,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-04-27,True,17,2021,5.0,2.0
127,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-28,True,17,2021,5.0,2.0
128,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-29,True,17,2021,5.0,2.0
129,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-29,True,17,2021,5.0,2.0
130,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-04-30,True,17,2021,5.0,2.0
131,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-05-01,False,17,2021,5.0,2.0
132,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-05,False,18,2021,5.0,2.0
133,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-10,True,19,2021,5.0,2.0
134,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-11,True,19,2021,5.0,2.0
135,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-13,True,19,2021,5.0,2.0
136,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-14,True,19,2021,5.0,2.0
137,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-17,True,20,2021,5.0,2.0
138,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-18,True,20,2021,5.0,2.0
139,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-19,True,20,2021,5.0,2.0
140,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-19,True,20,2021,5.0,2.0
141,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-19,True,20,2021,5.0,2.0
142,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-21,True,20,2021,5.0,2.0
143,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-21,True,20,2021,5.0,2.0
144,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-21,True,20,2021,5.0,2.0
145,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-31,True,22,2021,5.0,2.0
146,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-05-31,True,22,2021,5.0,2.0
147,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-01,True,22,2021,5.0,2.0
148,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-02,True,22,2021,5.0,2.0
149,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-04,True,22,2021,5.0,2.0
150,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-07,True,23,2021,5.0,2.0
151,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-08,True,23,2021,5.0,2.0
152,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-11,True,23,2021,5.0,2.0
153,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-11,True,23,2021,5.0,2.0
154,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-11,True,23,2021,5.0,2.0
155,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-12,False,23,2021,5.0,2.0
156,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-13,False,23,2021,5.0,2.0
157,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-15,True,24,2021,4.0,3.0
158,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-15,True,24,2021,4.0,3.0
159,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-20,False,24,2021,4.0,3.0
160,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-21,True,25,2021,5.0,2.0
161,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-21,True,25,2021,5.0,2.0
162,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-22,True,25,2021,5.0,2.0
163,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-23,True,25,2021,5.0,2.0
164,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-23,True,25,2021,5.0,2.0
165,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-24,True,25,2021,5.0,2.0
166,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-25,True,25,2021,5.0,2.0
167,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-25,True,25,2021,5.0,2.0
168,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-28,True,26,2021,5.0,2.0
169,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-28,True,26,2021,5.0,2.0
170,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-06-29,True,26,2021,5.0,2.0
171,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-02,True,26,2021,5.0,2.0
172,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-07,True,27,2021,5.0,2.0
173,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-12,True,28,2021,5.0,2.0
174,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-14,True,28,2021,5.0,2.0
175,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-15,True,28,2021,5.0,2.0
176,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-16,True,28,2021,5.0,2.0
177,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-16,True,28,2021,5.0,2.0
178,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-17,False,28,2021,5.0,2.0
179,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-18,False,28,2021,5.0,2.0
180,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-19,True,29,2021,5.0,2.0
181,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-19,True,29,2021,5.0,2.0
182,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-19,True,29,2021,5.0,2.0
183,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-20,True,29,2021,5.0,2.0
184,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-23,True,29,2021,5.0,2.0
185,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-07-23,True,29,2021,5.0,2.0
186,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-07-27,True,30,2021,5.0,2.0
187,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-29,True,30,2021,5.0,2.0
188,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-07-30,True,30,2021,5.0,2.0
189,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-02,True,31,2021,5.0,2.0
190,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-05,True,31,2021,5.0,2.0
191,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-06,True,31,2021,5.0,2.0
192,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-06,True,31,2021,5.0,2.0
193,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-09,True,32,2021,5.0,2.0
194,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-09,True,32,2021,5.0,2.0
195,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-10,True,32,2021,5.0,2.0
196,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-11,True,32,2021,5.0,2.0
197,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-12,True,32,2021,5.0,2.0
198,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-13,True,32,2021,5.0,2.0
199,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-16,True,33,2021,5.0,2.0
200,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-20,True,33,2021,5.0,2.0
201,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-20,True,33,2021,5.0,2.0
202,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-20,True,33,2021,5.0,2.0
203,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-23,True,34,2021,5.0,2.0
204,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-25,True,34,2021,5.0,2.0
205,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-25,True,34,2021,5.0,2.0
206,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-26,True,34,2021,5.0,2.0
207,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-26,True,34,2021,5.0,2.0
208,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-27,True,34,2021,5.0,2.0
209,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-27,True,34,2021,5.0,2.0
210,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-27,True,34,2021,5.0,2.0
211,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-30,True,35,2021,4.0,3.0
212,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-08-30,True,35,2021,4.0,3.0
213,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-01,True,35,2021,4.0,3.0
214,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-02,True,35,2021,4.0,3.0
215,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-02,True,35,2021,4.0,3.0
216,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-03,True,35,2021,4.0,3.0
217,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-03,True,35,2021,4.0,3.0
218,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-03,True,35,2021,4.0,3.0
219,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-05,False,35,2021,4.0,3.0
220,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-08,True,36,2021,5.0,2.0
221,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-09-08,True,36,2021,5.0,2.0
222,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-08,True,36,2021,5.0,2.0
223,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-08,True,36,2021,5.0,2.0
224,DLN5,A46441986,幫浦輸液套(一般型),1.0,2021-09-09,True,36,2021,5.0,2.0
225,DLN5,A46441986,幫浦輸液套(一般型),2.0,2021-09-09,True,36,2021,5.0,2.0
