,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數
453,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/13,True,19,2022,5.0,2.0
454,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/13,True,19,2022,5.0,2.0
455,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/13,True,19,2022,5.0,2.0
456,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/14,False,19,2022,5.0,2.0
457,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/14,False,19,2022,5.0,2.0
458,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/15,False,19,2022,5.0,2.0
459,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/15,False,19,2022,5.0,2.0
460,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/9,True,19,2022,5.0,2.0
461,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/9,True,19,2022,5.0,2.0
462,DLN5,A46441986,幫浦輸液套(一般型),2.0,2022/5/9,True,19,2022,5.0,2.0
463,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/16,True,20,2022,5.0,2.0
464,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/16,True,20,2022,5.0,2.0
465,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/16,True,20,2022,5.0,2.0
466,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/17,True,20,2022,5.0,2.0
467,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/17,True,20,2022,5.0,2.0
468,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/18,True,20,2022,5.0,2.0
469,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/18,True,20,2022,5.0,2.0
470,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/19,True,20,2022,5.0,2.0
471,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/20,True,20,2022,5.0,2.0
472,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/20,True,20,2022,5.0,2.0
473,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/23,True,21,2022,5.0,2.0
474,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/23,True,21,2022,5.0,2.0
475,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/24,True,21,2022,5.0,2.0
476,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/25,True,21,2022,5.0,2.0
477,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/26,True,21,2022,5.0,2.0
478,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/27,True,21,2022,5.0,2.0
479,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/28,False,21,2022,5.0,2.0
480,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/28,False,21,2022,5.0,2.0
481,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/30,True,22,2022,4.0,3.0
482,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/30,True,22,2022,4.0,3.0
483,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/30,True,22,2022,4.0,3.0
484,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/5/31,True,22,2022,4.0,3.0
485,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/2,True,22,2022,4.0,3.0
486,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/2,True,22,2022,4.0,3.0
487,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/10,True,23,2022,5.0,2.0
488,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/11,False,23,2022,5.0,2.0
489,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/12,False,23,2022,5.0,2.0
490,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/6,True,23,2022,5.0,2.0
491,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/13,True,24,2022,5.0,2.0
492,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/16,True,24,2022,5.0,2.0
493,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/18,False,24,2022,5.0,2.0
494,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/19,False,24,2022,5.0,2.0
495,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/19,False,24,2022,5.0,2.0
496,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/20,True,25,2022,5.0,2.0
497,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/20,True,25,2022,5.0,2.0
498,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/21,True,25,2022,5.0,2.0
499,DLN5,A46441986,幫浦輸液套(一般型),0.0,2022/6/23,True,25,2022,5.0,2.0
500,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/23,True,25,2022,5.0,2.0
501,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/6/25,False,25,2022,5.0,2.0
502,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/4,True,27,2022,5.0,2.0
503,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/12,True,28,2022,5.0,2.0
504,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/13,True,28,2022,5.0,2.0
505,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/25,True,30,2022,5.0,2.0
506,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/26,True,30,2022,5.0,2.0
507,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/29,True,30,2022,5.0,2.0
508,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/7/29,True,30,2022,5.0,2.0
509,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/2,True,31,2022,5.0,2.0
510,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/4,True,31,2022,5.0,2.0
511,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/5,True,31,2022,5.0,2.0
512,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/10,True,32,2022,5.0,2.0
513,DLN5,A46441986,幫浦輸液套(一般型),2.0,2022/8/11,True,32,2022,5.0,2.0
514,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/11,True,32,2022,5.0,2.0
515,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/12,True,32,2022,5.0,2.0
516,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/12,True,32,2022,5.0,2.0
517,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/13,False,32,2022,5.0,2.0
518,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/13,False,32,2022,5.0,2.0
519,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/14,False,32,2022,5.0,2.0
520,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/14,False,32,2022,5.0,2.0
521,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/8,True,32,2022,5.0,2.0
522,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/9,True,32,2022,5.0,2.0
523,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/15,True,33,2022,5.0,2.0
524,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/15,True,33,2022,5.0,2.0
525,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/16,True,33,2022,5.0,2.0
526,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/19,True,33,2022,5.0,2.0
527,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/21,False,33,2022,5.0,2.0
528,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/22,True,34,2022,5.0,2.0
529,DLN5,A46441986,幫浦輸液套(一般型),2.0,2022/8/22,True,34,2022,5.0,2.0
530,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/23,True,34,2022,5.0,2.0
531,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/23,True,34,2022,5.0,2.0
532,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/24,True,34,2022,5.0,2.0
533,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/25,True,34,2022,5.0,2.0
534,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/25,True,34,2022,5.0,2.0
535,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/26,True,34,2022,5.0,2.0
536,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/26,True,34,2022,5.0,2.0
537,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/27,False,34,2022,5.0,2.0
538,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/27,False,34,2022,5.0,2.0
539,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/28,False,34,2022,5.0,2.0
540,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/28,False,34,2022,5.0,2.0
541,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/29,True,35,2022,5.0,2.0
542,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/30,True,35,2022,5.0,2.0
543,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/30,True,35,2022,5.0,2.0
544,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/8/30,True,35,2022,5.0,2.0
545,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/10,False,36,2022,4.0,3.0
546,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/11,False,36,2022,4.0,3.0
547,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/11,False,36,2022,4.0,3.0
548,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/5,True,36,2022,4.0,3.0
549,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/5,True,36,2022,4.0,3.0
550,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/6,True,36,2022,4.0,3.0
551,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/6,True,36,2022,4.0,3.0
552,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/7,True,36,2022,4.0,3.0
553,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/8,True,36,2022,4.0,3.0
554,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/8,True,36,2022,4.0,3.0
555,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/9,True,36,2022,4.0,3.0
556,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/12,False,37,2022,5.0,2.0
557,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/12,False,37,2022,5.0,2.0
558,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/13,True,37,2022,5.0,2.0
559,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/13,True,37,2022,5.0,2.0
560,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/14,True,37,2022,5.0,2.0
561,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/14,True,37,2022,5.0,2.0
562,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/15,True,37,2022,5.0,2.0
563,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/16,True,37,2022,5.0,2.0
564,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/16,True,37,2022,5.0,2.0
565,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/17,False,37,2022,5.0,2.0
566,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/18,False,37,2022,5.0,2.0
567,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/19,True,38,2022,5.0,2.0
568,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/20,True,38,2022,5.0,2.0
569,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/21,True,38,2022,5.0,2.0
570,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/21,True,38,2022,5.0,2.0
571,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/22,True,38,2022,5.0,2.0
572,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/23,True,38,2022,5.0,2.0
573,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/23,True,38,2022,5.0,2.0
574,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/27,True,39,2022,5.0,2.0
575,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/9/30,True,39,2022,5.0,2.0
576,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/4,False,40,2022,5.0,2.0
577,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/4,False,40,2022,5.0,2.0
578,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/5,False,40,2022,5.0,2.0
579,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/6,False,40,2022,5.0,2.0
580,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/7,False,40,2022,5.0,2.0
581,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/7,False,40,2022,5.0,2.0
582,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/8,True,40,2022,5.0,2.0
583,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/9,True,40,2022,5.0,2.0
584,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/10,True,41,2022,4.0,3.0
585,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/11,True,41,2022,4.0,3.0
586,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/12,True,41,2022,4.0,3.0
587,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/12,True,41,2022,4.0,3.0
588,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/13,True,41,2022,4.0,3.0
589,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/13,True,41,2022,4.0,3.0
590,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/14,True,41,2022,4.0,3.0
591,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/15,False,41,2022,4.0,3.0
592,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/16,False,41,2022,4.0,3.0
593,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/17,True,42,2022,5.0,2.0
594,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/17,True,42,2022,5.0,2.0
595,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/18,True,42,2022,5.0,2.0
596,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/19,True,42,2022,5.0,2.0
597,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/19,True,42,2022,5.0,2.0
598,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/20,True,42,2022,5.0,2.0
599,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/21,True,42,2022,5.0,2.0
600,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/21,True,42,2022,5.0,2.0
601,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/22,False,42,2022,5.0,2.0
602,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/22,False,42,2022,5.0,2.0
603,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/23,False,42,2022,5.0,2.0
604,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/23,False,42,2022,5.0,2.0
605,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/24,True,43,2022,5.0,2.0
606,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/24,True,43,2022,5.0,2.0
607,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/25,True,43,2022,5.0,2.0
608,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/25,True,43,2022,5.0,2.0
609,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/25,True,43,2022,5.0,2.0
610,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/26,True,43,2022,5.0,2.0
611,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/26,True,43,2022,5.0,2.0
612,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/27,True,43,2022,5.0,2.0
613,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/27,True,43,2022,5.0,2.0
614,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/28,True,43,2022,5.0,2.0
615,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/28,True,43,2022,5.0,2.0
616,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/28,True,43,2022,5.0,2.0
617,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/29,False,43,2022,5.0,2.0
618,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/30,False,43,2022,5.0,2.0
619,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/30,False,43,2022,5.0,2.0
620,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/31,True,44,2022,5.0,2.0
621,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/31,True,44,2022,5.0,2.0
622,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/31,True,44,2022,5.0,2.0
623,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/10/31,True,44,2022,5.0,2.0
624,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/1,True,44,2022,5.0,2.0
625,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/1,True,44,2022,5.0,2.0
626,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/1,True,44,2022,5.0,2.0
627,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/2,True,44,2022,5.0,2.0
628,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/2,True,44,2022,5.0,2.0
629,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/2,True,44,2022,5.0,2.0
630,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/3,True,44,2022,5.0,2.0
631,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/4,True,44,2022,5.0,2.0
632,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/5,False,44,2022,5.0,2.0
633,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/5,False,44,2022,5.0,2.0
634,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/6,False,44,2022,5.0,2.0
635,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/10,True,45,2022,5.0,2.0
636,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/10,True,45,2022,5.0,2.0
637,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/11,True,45,2022,5.0,2.0
638,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/7,True,45,2022,5.0,2.0
639,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/8,True,45,2022,5.0,2.0
640,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/14,True,46,2022,5.0,2.0
641,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/15,True,46,2022,5.0,2.0
642,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/16,True,46,2022,5.0,2.0
643,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/18,True,46,2022,5.0,2.0
644,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/19,False,46,2022,5.0,2.0
645,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/20,False,46,2022,5.0,2.0
646,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/21,True,47,2022,5.0,2.0
647,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/22,True,47,2022,5.0,2.0
648,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/22,True,47,2022,5.0,2.0
649,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/23,True,47,2022,5.0,2.0
650,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/23,True,47,2022,5.0,2.0
651,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/24,True,47,2022,5.0,2.0
652,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/24,True,47,2022,5.0,2.0
653,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/25,True,47,2022,5.0,2.0
654,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/28,True,48,2022,5.0,2.0
655,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/29,True,48,2022,5.0,2.0
656,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/30,True,48,2022,5.0,2.0
657,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/30,True,48,2022,5.0,2.0
658,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/11/30,True,48,2022,5.0,2.0
659,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/1,True,48,2022,5.0,2.0
660,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/2,True,48,2022,5.0,2.0
661,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/2,True,48,2022,5.0,2.0
662,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/6,True,49,2022,5.0,2.0
663,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/12,True,50,2022,5.0,2.0
664,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/14,True,50,2022,5.0,2.0
665,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/15,True,50,2022,5.0,2.0
666,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/22,True,51,2022,5.0,2.0
667,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/23,True,51,2022,5.0,2.0
668,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/26,True,52,2022,5.0,3.0
669,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/26,True,52,2022,5.0,3.0
670,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/27,True,52,2022,5.0,3.0
671,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/27,True,52,2022,5.0,3.0
672,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/27,True,52,2022,5.0,3.0
673,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/28,True,52,2022,5.0,3.0
674,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/28,True,52,2022,5.0,3.0
675,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/29,True,52,2022,5.0,3.0
676,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/29,True,52,2022,5.0,3.0
677,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/30,True,52,2022,5.0,3.0
678,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/30,True,52,2022,5.0,3.0
679,DLN5,A46441986,幫浦輸液套(一般型),1.0,2022/12/31,False,52,2022,5.0,3.0
