,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,2
1,2019-03-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,10
2,2019-03-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,11
3,2019-03-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,12
4,2019-03-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,13
5,2019-05-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,20
6,2019-05-21,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,21
7,2019-06-04,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,23
8,2019-06-11,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,24
9,2019-06-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,26
10,2019-07-09,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,28
11,2019-07-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,31
12,2019-08-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,33
13,2019-08-20,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,34
14,2019-09-10,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,37
15,2019-09-10,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,37
16,2019-11-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,48
17,2019-12-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,300.0,300.0,0.0,51
18,2019-12-20,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,200.0,200.0,0.0,51
0,2020-01-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,2
1,2020-02-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,9
2,2020-03-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,12
3,2020-03-31,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,14
4,2020-04-07,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,15
5,2020-04-14,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,16
6,2020-04-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,18
7,2020-05-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,19
8,2020-05-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,21
9,2020-06-16,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,25
10,2020-06-30,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,27
11,2020-09-22,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,39
12,2020-09-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,39
13,2020-09-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,40
14,2020-10-13,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,42
15,2020-10-20,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,43
16,2020-11-17,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,47
17,2020-12-29,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,53
0,2021-01-04,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,1
1,2021-01-12,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,2
2,2021-01-19,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,3
3,2021-01-26,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,4
4,2021-02-02,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,5
5,2021-03-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,12
6,2021-04-06,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,14
7,2021-05-25,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,100.0,100.0,0.0,21
8,2021-06-01,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,22
9,2021-06-08,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,23
10,2021-06-15,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,24
11,2021-08-05,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,31
12,2021-08-24,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,34
13,2021-08-31,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,35
14,2021-11-23,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,47
15,2021-12-28,V04702002,體溫速測儀專用膠套,500pc/box,個,T,500.0,0.0,0.0,500.0,500.0,0.0,52
